drug,adr,a,n_drug,n_adr,PRR,PRR_lower95,PRR_upper95,chi2_PRR,pvalue_PRR,ROR,ROR_lower95,ROR_upper95,IC,IC_lower95,IC_upper95,IC025,EBGM,EB05,EB95,signal_PRR,signal_ROR,signal_IC,signal_EBGM,n_methods_flagged,signal_ANY_3,signal_ALL_4,signal_strength
Vitamins,Poor Feeding Infant,13,726,3418,3.5867167832934514,2.1121611013281356,6.090698893881556,20.33415348279593,6.5029405303971325e-06,3.633148878977564,2.11822918175513,6.231512100064079,1.660333392708916,1.1268944317085665,2.1937723537092655,0.7621963665348583,3.415388662887988,1.8601366255468734,4.970640700229103,True,True,True,False,3,True,False,Moderate (3/4)
Paroxetine Hydrochloride,Intellectual Disability,6,4198,244,4.244344278891658,1.948378877970424,9.245870277820678,10.058001260043698,0.0015168770331413378,4.248871337331188,1.9481516276321125,9.266685090183145,1.6601876948683618,0.8914162419868478,2.4289591477498758,0.36582759562907796,3.765747159162119,1.2472621386403944,6.284232179683844,True,True,True,False,3,True,False,Moderate (3/4)
Nelfinavir Mesylate,Nasal Congestion,5,2188,373,4.472923252142304,1.929243762240176,10.370406690507451,8.601478566104994,0.0033589019575314353,4.480650332035722,1.9285336291840012,10.410099722485242,1.6601654053656454,0.8244220898537016,2.495908720877589,0.25304655782002583,3.9140739423327773,1.048911569705985,6.77923631495957,True,True,True,False,3,True,False,Moderate (3/4)
Aspirin,Cognitive Disorder,10,1978,939,3.745895732540627,2.042118567508681,6.871165593574885,15.868035707541377,6.791616005896805e-05,3.759593779542589,2.043017954882508,6.918463615748395,1.6600509451951906,1.0551866390761768,2.2649152513142043,0.6416569604029736,3.498702152023191,1.683228946586907,5.314175357459475,True,True,True,False,3,True,False,Moderate (3/4)
Doxorubicin Hydrochloride,Infantile Apnoea,4,328,1854,4.8688988166841245,1.9428148585646043,12.201973637685027,7.203956153093575,0.007274304667269038,4.915052317930147,1.9364317064921195,12.475389246622429,1.6598622377196783,0.7359125361454758,2.5838119392938808,0.10423263813045969,4.157632159646934,0.7591542305126842,7.5561100887811845,True,True,True,False,3,True,False,Moderate (3/4)
Zopiclone,Poor Feeding Infant,18,1031,3418,3.465277161559102,2.2033173957860517,5.450029954553645,27.730323739553906,1.394594413257407e-07,3.5085704117774257,2.21254756094286,5.563752188519813,1.659746657218168,1.2040623188827109,2.1154309955536252,0.8925230263472453,3.3394063388204294,2.046412169771145,4.632400507869714,True,True,True,True,4,True,True,Strong (4/4)
Terbutaline Sulfate,Maternal Exposure During Pregnancy,8,168,8579,3.8717786896780804,2.0102878452603536,7.4569769981889635,13.0459762083657,0.00030393669532538314,4.011808131090081,2.0118738050087974,7.999808159244914,1.659740534103409,0.9874704222237868,2.3320106459830314,0.5278571824693512,3.5934026127843084,1.5099969447693842,5.676808280799232,True,True,True,False,3,True,False,Moderate (3/4)
Cetirizine Hydrochloride,Sinusitis,3,1739,230,5.804599022707675,2.021839098294968,16.6647137464266,5.908286580167847,0.015069822529966215,5.812616004784159,2.0203857021640914,16.722799405521076,1.6596432096453404,0.6119819274791201,2.707304491811561,-0.10427629604268374,4.636590450998851,0.2692734217676165,9.003907480230085,True,True,False,False,2,False,False,Weak (2/4)
Enoxaparin,Cognitive Disorder,3,426,939,5.762609777119041,2.026019066446941,16.390601645020414,5.90178589675823,0.015125540558785731,5.795171047464403,2.0199847909415127,16.62587145208959,1.659556135431957,0.6118948532657367,2.7072174175981774,-0.10436337025606712,4.636119205435691,0.2692460538327923,9.00299235703859,True,True,False,False,2,False,False,Weak (2/4)
Diclofenac\Diclofenac Sodium,Tricuspid Valve Incompetence,5,1282,637,4.453045173319773,1.9270787339833937,10.289985025488535,8.58361286584468,0.0033920168559548893,4.466172041180975,1.9258476052576357,10.357357792470927,1.6595230342171168,0.823779718705173,2.495266349729061,0.2524041866714972,3.9117242166757995,1.0482818793977433,6.775166553953856,True,True,True,False,3,True,False,Moderate (3/4)
Diclofenac\Diclofenac Sodium,Metabolic Acidosis,5,1282,637,4.453045173319773,1.9270787339833937,10.289985025488535,8.58361286584468,0.0033920168559548893,4.466172041180975,1.9258476052576357,10.357357792470927,1.6595230342171168,0.823779718705173,2.495266349729061,0.2524041866714972,3.9117242166757995,1.0482818793977433,6.775166553953856,True,True,True,False,3,True,False,Moderate (3/4)
Cefuroxime,Neonatal Respiratory Distress Syndrome,9,223,7399,3.783417613790726,2.029863360296294,7.051828768539619,14.490168759713738,0.00014089294266420688,3.897876360835565,2.0343782104183568,7.468345879125532,1.659423555245751,1.0235201745985096,2.2953269358929926,0.5887699041560079,3.5387872393715663,1.6037199784140905,5.4738545003290415,True,True,True,False,3,True,False,Moderate (3/4)
Diphenhydramine Hydrochloride,Feeding Disorder,3,962,416,5.7785072001758815,2.0217391310817447,16.516050438524367,5.897591053209287,0.015161607584750969,5.792931122807437,2.019088090281089,16.620399652260453,1.6592039342840736,0.6115426521178533,2.7068652164502938,-0.10471557140395049,4.634213780133435,0.26913539484824156,8.999292165418629,True,True,False,False,2,False,False,Weak (2/4)
Levetiracetam,Coagulopathy,4,3381,180,4.936061028618056,1.9377372295177233,12.573788699051825,7.20960049760093,0.007251463349259528,4.940578272730513,1.9371435082086146,12.600673912667151,1.6591419452280594,0.7351922436538568,2.583091646802262,0.10351234563884071,4.154598917351604,0.7586003819199632,7.550597452783244,True,True,True,False,3,True,False,Moderate (3/4)
Omeprazole,Foetal Hypokinesia,3,1056,379,5.780897863035945,2.021355128408346,16.532859383876872,5.897328247469311,0.015163870119885198,5.794041993708444,2.0189429834994765,16.62796963521364,1.6591406263409116,0.6114793441746913,2.706801908507132,-0.1047788793471125,4.633871397847972,0.26911551074363516,8.99862728495231,True,True,False,False,2,False,False,Weak (2/4)
Ondansetron,Weight Gain Poor,10,5093,365,3.7863285671860267,2.050901780252852,6.990234323616167,15.904473852789753,6.662105199839917e-05,3.7917142372173727,2.051274462156591,7.008860648321862,1.6589935779854552,1.0541292718664415,2.263857884104469,0.6405995931932382,3.49573763212944,1.6818027132349178,5.309672551023962,True,True,True,False,3,True,False,Moderate (3/4)
Saquinavir Mesylate,Apgar Score Low,6,662,1549,4.178716834442672,1.9413593425649431,8.994560666643018,10.004092164834395,0.0015619276793925666,4.207009913819371,1.9397664479573282,9.124259486812104,1.65898784649723,0.890216393615716,2.427759299378744,0.3646277472579462,3.761740668527757,1.2459351392785547,6.277546197776958,True,True,True,False,3,True,False,Moderate (3/4)
Tofacitinib Citrate,Nasopharyngitis,3,1059,378,5.779854326683504,2.0209542129995506,16.53016967074129,5.895458258127299,0.015179979190043692,5.792958182275345,2.01854922680622,16.62499187829441,1.6589863248670131,0.6113250427007928,2.7066476070332337,-0.104933180821011,4.6330370529392,0.2690670555455954,8.997007050332805,True,True,False,False,2,False,False,Weak (2/4)
Etoposide,Small For Dates Baby,8,484,2980,3.8809939061278085,1.9912755331166796,7.564053014715878,12.92352702396158,0.00032447788694257086,3.928316846362732,1.9917438426071354,7.7478202343618765,1.6588867242338734,0.9866166123542511,2.331156836113496,0.5270033725998156,3.5908498548524044,1.5089242409581836,5.672775468746625,True,True,True,False,3,True,False,Moderate (3/4)
Oxazepam,Hypotonia,7,1019,1211,4.0128545663423765,1.9625027490465146,8.205339726753778,11.444316835713124,0.000717129939325025,4.0331934258874895,1.9620723476978885,8.290545060536541,1.658810546801682,0.9431238168118753,2.3744972767914887,0.4538277871249665,3.6618599641727148,1.3931808341950647,5.930539094150365,True,True,True,False,3,True,False,Moderate (3/4)
Dexamethasone,Off Label Use,7,1014,1217,4.0126743385715065,1.9624617707099763,8.204774017893397,11.443847240689008,0.0007173111952585627,4.033112867865237,1.9620290446053508,8.290396846909038,1.6587837797780185,0.9430970497882117,2.3744705097678254,0.45380102010130297,3.66177614497287,1.3931489445805245,5.930403345365216,True,True,True,False,3,True,False,Moderate (3/4)
Saquinavir,Hypoglycaemia,3,617,649,5.763872737349353,2.0219886603649493,16.430472427260217,5.890755113222016,0.01522057250880114,5.786320784697221,2.017837488950156,16.59276745861178,1.6587272146473926,0.6110659324811722,2.706388496813613,-0.10519229104063155,4.631636457202329,0.26898571491166035,8.994287199492998,True,True,False,False,2,False,False,Weak (2/4)
Alprazolam,Neonatal Respiratory Arrest,4,2272,268,4.909532276479066,1.9353921403995649,12.454068956182443,7.191952334763721,0.007323126030862999,4.916209215303034,1.9344961494846178,12.493750920656801,1.658655797195737,0.7347060956215344,2.5826054987699396,0.10302619760651832,4.152553332549078,0.7582268726009365,7.54687979249722,True,True,True,False,3,True,False,Moderate (3/4)
Pertussis Vaccine,Maternal Exposure During Pregnancy,4,71,8579,4.829024220488276,1.9738626077317913,11.814132772320624,7.255255859271629,0.007069379870444963,5.048525839115309,1.9437208145795009,13.112795292943783,1.6583282012083809,0.7343784996341783,2.5822779027825833,0.10269860161916222,4.15117564093478,0.7579753158548908,7.54437596601467,True,True,True,False,3,True,False,Moderate (3/4)
Lopinavir\Ritonavir,Small For Dates Baby,15,974,2980,3.5242593571583734,2.1479223307771376,5.7825200839662285,23.21734284025816,1.446866155599977e-06,3.5632030817489544,2.1544156510874704,5.893206445736949,1.658241340965112,1.1604067063317913,2.1560759755984327,0.8200503744906436,3.373842266317711,1.9432284106019524,4.80445612203347,True,True,True,False,3,True,False,Moderate (3/4)
Lorazepam,Patent Ductus Arteriosus,23,1762,2594,3.4028828828828837,2.273139668949145,5.094104895002114,35.06411496557863,3.190260528089413e-09,3.4343694454720324,2.2817806395629727,5.169161874495938,1.6581783846215228,1.2538684755471827,2.062488293695863,0.9774525173024807,3.294873901671772,2.1659381264513655,4.423809676892178,True,True,True,True,4,True,True,Strong (4/4)
Potassium Chloride,Foetal Distress Syndrome,3,242,1656,5.7418465672628205,2.027069674835598,16.264266794214517,5.888715871607306,0.015238208142517903,5.799160129111842,2.0164098799857575,16.678284775770894,1.6580964461620222,0.6104351639958019,2.7057577283282424,-0.1058230595260019,4.628229385374762,0.2687878466938578,8.987670924055665,True,True,False,False,2,False,False,Weak (2/4)
Omeprazole,Microcephaly,4,1056,577,4.879455077568141,1.9336861902022793,12.312795103281417,7.173587487668679,0.007398467619942452,4.893727518032169,1.9317281697768274,12.39748397079703,1.6580160545304488,0.7340663529562462,2.581965756104651,0.10238645494123011,4.149863480192365,0.7577357245826324,7.541991235802097,True,True,True,False,3,True,False,Moderate (3/4)
Insulin Aspart,Hyperbilirubinaemia Neonatal,9,1146,1442,3.797117932665666,2.011471735052346,7.167937954741369,14.338054475443334,0.00015274577830334964,3.8188123282368136,2.012307469179403,7.247067270609691,1.6575621582354727,1.0216587775882313,2.293465538882714,0.5869085071457296,3.5334226871468464,1.601288851873812,5.465556522419881,True,True,True,False,3,True,False,Moderate (3/4)
Tinzaparin Sodium,Maternal Exposure During Pregnancy,7,144,8579,3.9833649686522747,1.9836520443946613,7.9989817358962405,11.535594458998224,0.0006827624225571638,4.131612184840531,1.9806168876734547,8.618637633638674,1.657549344412828,0.9418626144230212,2.3732360744026346,0.45256658473611244,3.6579130687778747,1.3916792095910453,5.9241469279647045,True,True,True,False,3,True,False,Moderate (3/4)
Interferon Beta-1a\Isopropyl Alcohol,Caesarean Section,6,256,4011,4.161591894965086,1.9470161448274224,8.895071130380478,10.011439009245244,0.001555709203410769,4.235325878015533,1.942848918162988,9.232825633168044,1.6575208273453947,0.8887493744638807,2.426292280226909,0.3631607281061109,3.7568491066259577,1.244314993341752,6.269383219910163,True,True,True,False,3,True,False,Moderate (3/4)
Cholecalciferol,General Physical Health Deterioration,3,617,650,5.754971003392057,2.0188747413190975,16.405025320314596,5.875871628127125,0.015349771723980428,5.777375585512282,2.0147268454841076,16.567044178166565,1.657507450663634,0.6098461684974137,2.705168732829854,-0.1064120550243901,4.62505112886779,0.26860326709513505,8.981498990640446,True,True,False,False,2,False,False,Weak (2/4)
Oxygen,Caesarean Section,3,100,4011,5.716277661213702,2.041318071601082,16.00722139027649,5.900215993573693,0.015139028138856302,5.8562701694795996,2.0152804443432073,17.017929387546783,1.6574086494691775,0.6097473673029572,2.705069931635398,-0.1065108562188466,4.624518291945322,0.26857232219653593,8.98046426169411,True,True,False,False,2,False,False,Weak (2/4)
Acetaminophen,Prescribed Overdose,6,3748,274,4.225617000369359,1.9421641232616933,9.193784819700634,10.005313550448125,0.0015608921387345756,4.230657963972638,1.9419046880527155,9.21696462150939,1.6573761225564116,0.8886046696748976,2.4261475754379256,0.3630160233171278,3.7563670296252925,1.2441553234633935,6.268578735787191,True,True,True,False,3,True,False,Moderate (3/4)
Paroxetine Hydrochloride,Haematochezia,5,4198,195,4.496279917493343,1.9271999296079976,10.490106805144027,8.57947066167384,0.0033997418986611116,4.500332817286596,1.9268416146180372,10.510980929982413,1.6570368583440773,0.8212935428321335,2.492780173856021,0.24991801079845777,3.902646760910733,1.045849260976182,6.759444260845283,True,True,True,False,3,True,False,Moderate (3/4)
Levetiracetam,Temperature Regulation Disorder,9,3381,489,3.8277444003863215,2.0157714014907473,7.2684964097880105,14.353739351368612,0.0001514785447860844,3.835145315179317,2.0160758181317804,7.2955289956166025,1.6569965654575036,1.0210931848102622,2.292899946104745,0.5863429143677605,3.5317944990886385,1.6005509839148397,5.4630380142624375,True,True,True,False,3,True,False,Moderate (3/4)
Doxorubicin,Ventricular Septal Defect,8,773,1869,3.880112635148896,1.985273147440174,7.583477407556989,12.867898784842346,0.0003342667137839169,3.909561602080593,1.9855573369352004,7.697925230432062,1.6569195088837494,0.9846493970041271,2.3291896207633718,0.5250361572496915,3.5849762408219332,1.506456067976619,5.663496413667247,True,True,True,False,3,True,False,Moderate (3/4)
Didanosine,Eczema,8,2420,597,3.905612734315088,1.98672617566049,7.677862715717744,12.875216640046151,0.00033296217989997254,3.915043661309532,1.9868360275628942,7.714560566309612,1.6569170688261416,0.9846469569465194,2.329187180705764,0.5250337171920838,3.5849689623843393,1.5064530094775508,5.663484915291128,True,True,True,False,3,True,False,Moderate (3/4)
Azathioprine,Infection,5,1519,539,4.446003944357897,1.9222178363255242,10.283408414850689,8.546519124732443,0.0034618357280784256,4.457053904554075,1.9211815004328354,10.34016281315698,1.6568721872904693,0.8211288717785254,2.492615502802413,0.2497533397448497,3.902046454883998,1.0456883882011416,6.758404521566854,True,True,True,False,3,True,False,Moderate (3/4)
Ibuprofen,Hyperbilirubinaemia Neonatal,8,1002,1442,3.8835725256395435,1.9844548139951577,7.600140580444128,12.861620446334877,0.0003353900431412828,3.9062688986007217,1.9846779285148566,7.688369225526493,1.6567999509139537,0.9845298390343314,2.329070062793576,0.5249165992798959,3.584619632132248,1.506306216125898,5.662933048138598,True,True,True,False,3,True,False,Moderate (3/4)
Cyclophosphamide,Mitral Valve Incompetence,3,1375,292,5.771779017082186,2.014419000780493,16.537489474197173,5.868614872866052,0.015413174670843197,5.78184924072973,2.012576502262052,16.610439705001657,1.6566184834050535,0.6089572012388331,2.7042797655712736,-0.10730102228297067,4.620260012315767,0.26832501945569387,8.972195005175841,True,True,False,False,2,False,False,Weak (2/4)
Esomeprazole Magnesium,Exposure During Pregnancy,3,188,2136,5.72531220103204,2.0261564966386296,16.178019740166487,5.872857823684404,0.01537607093059,5.799041348479555,2.012418711477395,16.71067773797795,1.6564841982031038,0.6088229160368834,2.7041454803693243,-0.10743530748492036,4.619536884552575,0.26828302327569276,8.970790745829458,True,True,False,False,2,False,False,Weak (2/4)
Folic Acid,General Physical Health Deterioration,9,2545,650,3.8135564832289277,2.0120348236993983,7.228111998597383,14.32394324970708,0.0001538949918877252,3.823345331196488,2.0124259224300993,7.263854713186211,1.6563118907661982,1.0204085101189568,2.29221527141344,0.5856582396764551,3.529824660189284,1.5996582854327102,5.459991034945858,True,True,True,False,3,True,False,Moderate (3/4)
